product,year,region,name,technology_destination,unit,electrolyser_hydrogen_proportion
Ammonia,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Urea,2037,Australia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - geological + ammonia synthesis,%,1.0
Ammonia,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonium nitrate,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Urea,2037,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonia,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Urea,2037,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonia,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonium nitrate,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Urea,2037,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonia,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
Ammonium nitrate,2037,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + H2 storage - pipeline + ammonia synthesis,%,1.0
